Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
8/31/2018,85190,61846,IL,Danville,Vermilion,Georgetown,11369,53100,0,0.001886792,0.003780718,0.009293119,-0.000563223,2007-05,2007-Q2,60500,-0.12231405,2005-03
8/31/2018,81915,54830,WI,,Burnett,Danbury,11370,158500,-0.001260239,0.003799873,0.004435995,0.01264891,0.001858968,2006-02,2006-Q1,196600,-0.193794507,2004-06
8/31/2018,64240,15681,PA,Pittsburgh,Westmoreland,Loyalhanna,11371,100100,-0.002988048,-0.0039801,0.088043478,0.056565956,0.020621156,2018-06,2018-Q2,100500,-0.0039801,2018-04
8/31/2018,63274,13753,NY,,Delaware,Delhi,11372,156800,-0.000637349,0.001916933,0.042553191,0.02917507,0.000127641,2008-02,2008-Q1,164400,-0.04622871,2006-04
8/31/2018,91928,77435,TX,El Campo,Wharton,East Bernard,11373,198000,-0.002016129,0.006609049,-0.00652283,0.076752326,0.040047988,2017-08,2017-Q3,199300,-0.00652283,2017-07
8/31/2018,61871,10576,NY,New York-Newark-Jersey City,Westchester,Pound Ridge,11374,787400,-0.001141697,-0.012912122,-0.005054334,0.01740221,-0.022361771,2006-07,2006-Q3,1096800,-0.282093363,2002-06
8/31/2018,82173,55320,MN,Minneapolis-St. Paul-Bloomington,Wright,Clearwater,11375,219900,-0.002721088,0.020417633,0.053665549,0.066466904,0.020110092,2006-02,2006-Q1,253400,-0.132202052,2003-10
8/31/2018,66005,19551,PA,Reading,Berks,Robesonia,11376,188500,-0.001059883,-0.002117522,0.026688453,0.033031364,0.004285859,2018-05,2018-Q2,188900,-0.002117522,2018-04
8/31/2018,79622,49236,MI,Adrian,Lenawee,Clinton,11377,155300,0.003229974,0.011726384,0.17473525,0.070719357,,2018-08,2018-Q3,155300,0,2018-08
8/31/2018,61166,8750,NJ,New York-Newark-Jersey City,Monmouth,Sea Girt,11378,1195200,-0.004165972,-0.026551556,-0.001086502,0.058469961,0.016990324,2018-01,2018-Q1,1275600,-0.063029163,2017-08
8/31/2018,85277,62033,IL,St. Louis,Macoupin,Gillespie,11379,50600,0,0.003968254,-0.030651341,0.006024532,-0.007383405,2006-07,2006-Q3,63000,-0.196825397,2005-09
8/31/2018,78344,46928,IN,Marion,Grant,Fairmount,11380,87200,0,-0.012457531,0.088639201,0.012372936,0.003745751,2007-04,2007-Q2,90800,-0.039647577,2006-12
8/31/2018,77990,46148,IN,New Castle,Henry,Knightstown,11381,103600,0,0.007782101,0.065843621,0.032709647,0.011945662,2018-08,2018-Q3,103600,0,2018-08
8/31/2018,76874,43845,OH,Coshocton,Coshocton,West Lafayette,11382,93500,-0.001068376,0.004296455,0.027472527,0.041545822,0.026506724,2018-07,2018-Q3,93600,-0.001068376,2018-07
8/31/2018,80974,52361,IA,,Iowa,Williamsburg,11383,174000,0.001150748,-0.002293578,0.02292769,0.016097984,0.017082503,2018-04,2018-Q2,174500,-0.00286533,2018-01
8/31/2018,78015,46181,IN,Indianapolis-Carmel-Anderson,Johnson,Trafalgar,11384,194900,0.000513347,0.017223382,0.121403913,0.072889208,0.035426654,2018-08,2018-Q3,194900,0,2018-08
8/31/2018,58222,1036,MA,Springfield,Hampden,Hampden,11385,267000,-0.002614867,-0.001869159,0.043784206,0.022643026,0.00711985,2005-11,2005-Q4,279400,-0.044380816,2005-04
8/31/2018,82555,56013,MN,,Faribault,Blue Earth,11386,88600,0.001129944,-0.004494382,0.006818182,0.03251734,0.012048015,2018-05,2018-Q2,89000,-0.004494382,2018-02
8/31/2018,63319,13830,NY,,Chenango,Oxford,11387,84600,-0.003533569,-0.003533569,-0.045146727,0.00455873,0.002885507,2017-07,2017-Q3,89000,-0.049438202,2017-01
8/31/2018,81851,54727,WI,Eau Claire,Chippewa,Cadott,11388,134100,-0.004454343,0.002242152,0.055074744,0.053121677,0.020269767,2018-06,2018-Q2,135200,-0.008136095,2018-06
8/31/2018,77871,45865,OH,Wapakoneta,Auglaize,Minster,11389,187000,0,0.007000539,0.060090703,0.050476623,0.019294928,2018-08,2018-Q3,187000,0,2018-08
8/31/2018,60739,7648,NJ,New York-Newark-Jersey City,Bergen,Norwood,11390,551900,-0.002349964,-0.008622238,0.03197457,0.023497972,-0.004610855,2006-04,2006-Q2,657700,-0.160863616,2004-08
8/31/2018,59332,4055,ME,Portland-South Portland,Cumberland,Naples,11391,191400,-0.004680187,-0.002085506,0.034594595,0.03264457,0.006159757,2018-07,2018-Q3,192300,-0.004680187,2018-03
8/31/2018,74541,37886,TN,Knoxville,Blount,Walland,11392,180300,0,0.001110494,0.088111044,0.04932993,0.013925475,2018-06,2018-Q2,180400,-0.000554324,2018-06
8/31/2018,78183,46562,IN,Warsaw,Kosciusko,Pierceton,11393,122500,0.002454992,0.012396694,0.173371648,0.044788053,0.019891121,2018-08,2018-Q3,122500,0,2018-08
8/31/2018,93549,80814,CO,Colorado Springs,Teller,Divide,11394,297000,0.001011122,0.01261507,0.102449889,0.089694902,0.037011659,2018-08,2018-Q3,297000,0,2018-08
8/31/2018,82741,56273,MN,Willmar,Kandiyohi,New London,11395,180100,0,-0.000554939,0.06128462,0.033422878,0.014209552,2018-04,2018-Q2,180600,-0.002768549,2018-03
8/31/2018,75064,38916,MS,,Calhoun,Calhoun City,11396,75700,-0.003947368,-0.010457516,-0.090144231,0.017823629,,2017-11,2017-Q4,84100,-0.099881094,2016-04
8/31/2018,93453,80530,CO,Greeley,Weld,Frederick,11397,324900,-0.001843318,0.004638219,0.107361963,0.121740599,0.068404868,2018-07,2018-Q3,325500,-0.001843318,2018-06
8/31/2018,91085,75790,TX,,Van Zandt,Van,11398,109700,0.000912409,0.020465116,-0.047743056,0.032253005,0.014491242,2017-07,2017-Q3,115900,-0.053494392,2017-01
8/31/2018,88049,68524,NE,Lincoln,Lancaster,Lincoln,11399,150300,-0.001328904,0.007372654,0.059943583,0.052187477,0.027089766,2018-07,2018-Q3,150500,-0.001328904,2018-06
8/31/2018,62426,12148,NY,Albany-Schenectady-Troy,Saratoga,Clifton Park,11400,334800,-0.000895255,0.002095181,0.030788177,0.015701337,0.006362157,2018-07,2018-Q3,335100,-0.000895255,2018-06
8/31/2018,90263,74053,OK,Tulsa,Rogers,Oologah,11401,162800,-0.000613874,-0.001226994,0.030379747,0.058315859,0.026018175,2018-06,2018-Q2,163100,-0.001839362,2018-05
8/31/2018,99307,97463,OR,Eugene,Lane,Oakridge,11402,144300,-0.00276434,-0.006198347,0.096504559,0.105227432,0.035911937,2018-06,2018-Q2,145200,-0.006198347,2018-03
8/31/2018,64831,16947,PA,Sayre,Bradford,Troy,11403,136200,-0.001466276,-0.01161103,0.038901602,0.022275182,0.040134669,2018-04,2018-Q2,137900,-0.012327774,2018-01
8/31/2018,61088,8515,NJ,Philadelphia-Camden-Wilmington,Burlington,Chesterfield,11404,423600,-0.001414427,-0.003528582,0.000708717,0.014387313,-0.007452004,2007-01,2007-Q1,508600,-0.167125442,2005-04
8/31/2018,63336,13849,NY,Oneonta,Otsego,Unadilla,11405,98600,0,0.01336074,0.106621773,0.028874626,-0.006308164,2006-08,2006-Q3,108000,-0.087037037,2006-01
8/31/2018,84134,59644,MT,,Broadwater,Townsend,11406,159500,-0.001252348,-0.001877347,0.064042695,0.004576269,,2015-09,2015-Q3,167200,-0.046052632,2014-08
8/31/2018,79006,48137,MI,Detroit-Warren-Dearborn,Livingston,Gregory,11407,212500,0.002831524,0.000942063,0.09989648,0.097633226,0.042117007,2018-08,2018-Q3,212500,0,2018-08
8/31/2018,61113,8559,NJ,New York-Newark-Jersey City,Hunterdon,Delaware,11408,397100,-0.001006289,0.005571031,0.073243243,0.015779498,-0.004830132,2007-02,2007-Q1,461400,-0.139358474,2004-07
8/31/2018,78717,47660,IN,,Gibson,Oakland City,11409,71600,-0.0013947,0,0.056047198,0.054936922,0.002405832,2007-05,2007-Q2,76500,-0.064052288,2005-02
8/31/2018,92572,78636,TX,,Blanco,Johnson City,11410,284500,-0.000702494,0.005655709,0.031544598,0.068785174,0.034532844,2018-07,2018-Q3,284700,-0.000702494,2018-07
8/31/2018,73204,34753,FL,Orlando-Kissimmee-Sanford,Lake,Mascotte,11411,151900,0.00462963,0.013342228,0.145550528,0.148245755,0.014044321,2006-09,2006-Q3,187200,-0.188568376,2005-09
8/31/2018,84768,61025,IL,,Jo Daviess,East Dubuque,11412,105300,0,0.009587728,0.057228916,0.036865848,0.004703126,2007-08,2007-Q3,107000,-0.01588785,2007-03
8/31/2018,82487,55921,MN,La Crosse-Onalaska,Houston,Caledonia,11413,144300,-0.000692521,0.000693481,0.049454545,0.050857463,0.022404877,2009-07,2009-Q3,147600,-0.022357724,2009-05
8/31/2018,90398,74436,OK,Muskogee,Muskogee,Haskell,11414,65200,-0.001531394,0.007727975,0.10321489,0.026615224,0.00457456,2018-07,2018-Q3,65300,-0.001531394,2018-07
8/31/2018,59264,3872,NH,,Carroll,Wakefield,11415,240900,0.001246883,0.01474305,0.085135135,0.062373165,0.011495231,2018-08,2018-Q3,240900,0,2018-08
8/31/2018,69182,27027,NC,Greensboro-High Point,Rockingham,Mayodan,11416,51200,-0.003891051,0.015873016,-0.075812274,-0.03030551,-0.027306306,2008-01,2008-Q1,70300,-0.271692745,2000-06
8/31/2018,78600,47432,IN,,Orange,French Lick,11417,87300,0.002296211,0.03436019,0.247142857,0.087477976,0.003265212,2018-08,2018-Q3,87300,0,2018-08
8/31/2018,65557,18642,PA,Scranton--Wilkes-Barre--Hazleton,Luzerne,Duryea,11418,81400,0,0.001230012,0.065445026,0.001482586,-0.004206082,2010-07,2010-Q3,95400,-0.146750524,2006-08
8/31/2018,88172,68788,NE,,Cuming,West Point,11419,158900,-0.001884422,0.007609385,0.059333333,0.089881914,0.071033401,2018-07,2018-Q3,159200,-0.001884422,2018-06
8/31/2018,59898,5454,VT,Burlington-South Burlington,Franklin,Fairfax,11420,257300,0.000388802,0.001557026,0.016996047,0.025529749,0.011351636,2018-08,2018-Q3,257300,0,2018-08
8/31/2018,80620,51054,IA,Sioux City,Woodbury,Sergeant Bluff,11421,226700,0,0.005321508,0.040385498,0.048339094,0.028341272,2018-08,2018-Q3,226700,0,2018-08
8/31/2018,62922,13053,NY,Ithaca,Tompkins,Dryden,11422,173600,-0.002298851,-0.008,0.008715863,0.027625141,0.02038091,2018-03,2018-Q1,177900,-0.024170883,2017-12
8/31/2018,60730,7632,NJ,New York-Newark-Jersey City,Bergen,Englewood Cliffs,11423,1198900,-0.001748543,-0.014548742,-0.041723284,0.013510435,-0.003276831,2006-08,2006-Q3,1325200,-0.095306369,2005-09
8/31/2018,67424,22853,VA,Harrisonburg,Rockingham,Timberville,11424,145900,-0.001368925,0.00343879,0.018143754,0.029272544,0.002290414,2006-09,2006-Q3,154000,-0.052597403,2006-02
8/31/2018,87569,67420,KS,,Mitchell,Beloit,11425,83600,0,-0.004761905,-0.004761905,0.031474869,,2017-11,2017-Q4,85000,-0.016470588,2017-07
8/31/2018,74595,38023,TN,Memphis,Tipton,Drummonds,11426,135500,-0.000737463,0.01043997,0.119834711,0.06446778,0.022792192,2018-07,2018-Q3,135600,-0.000737463,2018-07
8/31/2018,68113,24361,VA,Kingsport-Bristol-Bristol,Washington,Meadowview,11427,123000,0.00081367,-0.004854369,0.037974684,0.03156203,0.021019325,2018-05,2018-Q2,123600,-0.004854369,2018-04
8/31/2018,68649,25545,WV,Huntington-Ashland,Cabell,Ona,11428,134600,0,0.002233805,-0.006642066,0.011878717,0.008745931,2015-02,2015-Q1,139500,-0.035125448,2014-12
8/31/2018,65465,18421,PA,,Susquehanna,Forest City,11429,92800,-0.008547009,-0.004291845,0.027685493,-0.003876086,,2012-01,2012-Q1,113800,-0.184534271,
8/31/2018,66099,19946,DE,Dover,Kent,Frederica,11430,196700,-0.004050633,0.007168459,0.052434457,0.040048135,,2010-05,2010-Q2,210800,-0.066888046,2010-03
8/31/2018,87050,66032,KS,,Anderson,Garnett,11431,68300,-0.002919708,0.005891016,0.005891016,0.00415075,-0.002026998,2007-03,2007-Q1,73400,-0.069482289,2003-08
8/31/2018,68198,24538,VA,Lynchburg,Campbell,Concord,11432,142200,0,0.002820874,0.011379801,0.033183261,0.008320585,2018-08,2018-Q3,142200,0,2018-08
8/31/2018,73107,34449,FL,,Levy,Inglis,11433,115800,0.000864304,0.017574692,0.109195402,0.057527523,-0.017784344,2006-07,2006-Q3,183000,-0.367213115,2005-02
8/31/2018,85902,63068,MO,St. Louis,Franklin,New Haven,11434,161400,0.000619963,0.012547051,0.09721278,0.029298701,0.008636888,2018-08,2018-Q3,161400,0,2018-08
8/31/2018,82168,55315,MN,Minneapolis-St. Paul-Bloomington,Carver,Carver,11435,335000,-0.000596659,-0.001192606,0.023838631,0.051269696,0.01722731,2018-05,2018-Q2,335400,-0.001192606,2018-04
8/31/2018,87893,68157,NE,Omaha-Council Bluffs,Douglas,Omaha,11436,162400,-0.001230012,0.009322561,0.077637691,0.056442003,0.024426422,2018-07,2018-Q3,162600,-0.001230012,2018-07
8/31/2018,82976,56633,MN,Brainerd,Cass,Cass Lake,11437,116100,-0.000860585,0.013089005,0.090140845,0.095504537,0.050010338,2018-07,2018-Q3,116200,-0.000860585,2018-07
8/31/2018,58776,2468,MA,Boston-Cambridge-Newton,Middlesex,Newton,11438,1436300,-0.001598777,-0.007257396,0.010411537,0.070812621,0.044506414,2018-03,2018-Q1,1466800,-0.020793564,2017-10
8/31/2018,98052,95222,CA,,Calaveras,Murphys,11439,297600,-0.003682625,-0.025540275,0.079825835,0.085130891,0.012747539,2006-07,2006-Q3,365300,-0.185327128,2004-12
8/31/2018,77577,45315,OH,Dayton,Montgomery,Clayton,11440,152500,-0.001309758,0.010603048,0.061238692,0.043022957,0.004016598,2007-03,2007-Q1,156300,-0.02431222,2005-10
8/31/2018,60530,7014,NJ,New York-Newark-Jersey City,Passaic,Clifton,11441,356900,-0.001957494,-0.001678322,0.071450015,0.062763064,0.001640725,2006-09,2006-Q3,391000,-0.087212276,2005-05
8/31/2018,60681,7457,NJ,New York-Newark-Jersey City,Morris,Riverdale,11442,312400,-0.000639795,0.003856041,-0.00319081,0.020665419,-0.009753152,2007-08,2007-Q3,374500,-0.165821095,2005-04
8/31/2018,74820,38451,TN,Nashville-Davidson--Murfreesboro--Franklin,Maury,Culleoka,11443,187000,-0.002666667,-0.004789782,0.09228972,0.105017482,0.043976693,2018-03,2018-Q1,188400,-0.007430998,2018-02
8/31/2018,62725,12758,NY,,Sullivan,Rockland,11444,138800,0.002890173,0.019089574,-0.002873563,0.027597365,-0.007157551,2007-01,2007-Q1,168000,-0.173809524,2005-10
8/31/2018,70967,30222,GA,Atlanta-Sandy Springs-Roswell,Meriwether,Greenville,11445,85600,-0.001166861,0.011820331,0.136786189,0.065358103,0.010264009,2018-07,2018-Q3,85700,-0.001166861,2018-07
8/31/2018,74397,37640,TN,,Johnson,Butler,11446,94200,0.00212766,0.012903226,0.099183197,0.046302609,0.021146845,2018-08,2018-Q3,94200,0,2018-08
8/31/2018,70881,30104,GA,Cedartown,Polk,Aragon,11447,92400,0,0.009836066,0.097387173,0.062930752,0.011274817,2005-01,2005-Q1,112700,-0.180124224,
8/31/2018,99291,97446,OR,Albany,Linn,Harrisburg,11448,250300,-0.002391391,0.003608661,0.085429315,0.081671707,0.027471408,2018-07,2018-Q3,250900,-0.002391391,2018-07
8/31/2018,73291,35054,AL,Birmingham-Hoover,Saint Clair,Pell City,11449,250400,-0.000798085,0.010900283,0.104543449,0.033155839,0.009543916,2018-07,2018-Q3,250600,-0.000798085,2018-07
8/31/2018,78899,48005,MI,Detroit-Warren-Dearborn,Macomb,Armada,11450,227600,-0.004374453,-0.000877963,0.100048333,0.09226052,0.040378453,2018-06,2018-Q2,229300,-0.007413868,2018-05
8/31/2018,91571,76802,TX,Brownwood,Brown,Early,11451,111500,0.001796945,-0.040447504,-0.032118056,0.03942192,0.019188218,2018-04,2018-Q2,118000,-0.055084746,2017-05
8/31/2018,69570,27874,NC,Roanoke Rapids,Halifax,Scotland Neck,11452,53100,0.001886792,-0.014842301,-0.074912892,0.004582093,-0.013287607,2007-11,2007-Q4,64200,-0.172897196,2005-10
8/31/2018,72850,33839,FL,Lakeland-Winter Haven,Polk,Eagle Lake,11453,129300,0.001549187,0.003103181,0.145261293,0.165353106,0.005486037,2007-05,2007-Q2,142500,-0.092631579,2006-08
8/31/2018,70141,28692,NC,Boone,Watauga,Vilas,11454,200100,-0.001995012,-0.002989537,-0.051209104,0.019153169,-0.006184337,2007-10,2007-Q4,232700,-0.140094542,2006-02
8/31/2018,82767,56307,MN,St. Cloud,Stearns,Albany,11455,182900,0.000547046,0.003841932,0.052964882,0.041203808,0.020393948,2006-02,2006-Q1,193300,-0.05380238,2004-04
8/31/2018,59822,5101,VT,,Windham,Bellows Falls,11456,130300,-0.000766871,0,0.030039526,-0.001223432,-0.004272387,2006-07,2006-Q3,140100,-0.069950036,2005-11
8/31/2018,67412,22840,VA,Harrisonburg,Rockingham,McGaheysville,11457,229000,0,0.00262697,0.029676259,0.029622294,-0.00130069,2006-09,2006-Q3,246400,-0.070616883,2006-04
8/31/2018,89064,71403,LA,Fort Polk South,Vernon,Anacoco,11458,99900,0,0.021472393,0.143020595,0.056488423,0.024923487,2006-09,2006-Q3,116200,-0.140275387,2004-05
8/31/2018,98536,95987,CA,,Colusa,Williams,11459,227400,0.000439947,0.02064632,0.131343284,0.088477539,0.003958057,2006-06,2006-Q2,309300,-0.264791465,2004-12
8/31/2018,87454,67101,KS,Wichita,Sedgwick,Maize,11460,186800,0.000535619,-0.005324814,0.038354641,0.046537484,0.019430031,2018-03,2018-Q1,189100,-0.012162877,2017-12
8/31/2018,82531,55972,MN,Winona,Winona,Saint Charles,11461,177200,0,0.003397508,0.029036005,0.024398304,0.02051862,2018-08,2018-Q3,177200,0,2018-08
8/31/2018,62407,12122,NY,Albany-Schenectady-Troy,Schoharie,Middleburgh,11462,119200,0.000839631,0.003367003,-0.000838223,0.015821643,-0.006385655,2007-07,2007-Q3,131300,-0.092155369,2006-01
8/31/2018,72890,33890,FL,Wauchula,Hardee,Zolfo Springs,11463,74100,0,-0.005369128,0.122727273,0.081715956,-0.006875542,2007-05,2007-Q2,90500,-0.18121547,2006-04
8/31/2018,61091,8525,NJ,Trenton,Mercer,Hopewell,11464,420200,-0.00213726,-0.001663103,0.005263158,0.01461271,0.000620868,2006-07,2006-Q3,479400,-0.123487693,2005-04
8/31/2018,80931,52314,IA,Cedar Rapids,Linn,Mount Vernon,11465,214000,-0.000933707,0.009433962,0.09016811,0.041990732,0.025710269,2018-07,2018-Q3,214200,-0.000933707,2018-07
8/31/2018,77238,44621,OH,New Philadelphia-Dover,Tuscarawas,Dennison,11466,76800,0,0.015873016,0.098712446,0.029445357,0.021083059,2005-08,2005-Q3,104700,-0.266475645,
8/31/2018,74082,36875,AL,Columbus,Russell,Seale,11467,113200,0.000884173,-0.017361111,0.000884173,0.02027535,-0.007464864,2007-10,2007-Q4,130900,-0.135217723,2006-07
8/31/2018,82538,55981,MN,Rochester,Wabasha,Wabasha,11468,186400,-0.002675227,0.005393743,0.027563396,0.048525759,0.02651753,2018-07,2018-Q3,186900,-0.002675227,2018-07
8/31/2018,90919,75452,TX,Bonham,Fannin,Leonard,11469,110000,-0.000908265,0.002734731,0.051625239,0.057944581,0.022681456,2018-07,2018-Q3,110100,-0.000908265,2018-06
8/31/2018,67046,21791,MD,Washington-Arlington-Alexandria,Frederick,Union Bridge,11470,271800,-0.001469508,-0.004030781,0.053896859,0.040512871,0.000820624,2006-08,2006-Q3,318500,-0.146624804,2005-02
8/31/2018,71244,30629,GA,Athens-Clarke County,Madison,Comer,11471,121100,0.00165426,-0.007377049,0.021079258,0.051076751,0.001414745,2018-03,2018-Q1,122700,-0.013039935,2018-01
8/31/2018,60591,7082,NJ,New York-Newark-Jersey City,Morris,Montville,11472,541300,-0.001475742,0.007257164,0.015191298,0.022514371,-0.002744104,2006-06,2006-Q2,640900,-0.15540646,2004-10
8/31/2018,65711,19031,PA,Philadelphia-Camden-Wilmington,Montgomery,Flourtown,11473,359900,-0.00221791,-0.003047091,0.033008037,0.03013125,0.013655904,2018-06,2018-Q2,361400,-0.004150526,2018-04
8/31/2018,89973,73150,OK,Oklahoma City,Oklahoma,Oklahoma City,11474,235900,0,-0.00631845,0.032837128,0.038496745,0.027814559,2018-04,2018-Q2,237500,-0.006736842,2018-03
8/31/2018,90354,74337,OK,,Mayes,Chouteau,11475,106600,0.001879699,-0.000937207,0.031945789,0.034967527,0.013988581,2018-03,2018-Q1,107500,-0.008372093,2018-03
8/31/2018,75482,40023,KY,Louisville/Jefferson County,Jefferson,Louisville,11476,320900,-0.000311526,0.003753519,-0.003106555,0.047817953,0.026532508,2017-09,2017-Q3,322300,-0.004343779,2017-08
8/31/2018,79189,48416,MI,,Sanilac,Brown City,11477,102300,0,0.000978474,-0.035815269,0.038692839,-0.00515528,2005-07,2005-Q3,156400,-0.345907928,2002-01
8/31/2018,61804,10464,NY,New York-Newark-Jersey City,Bronx,New York,11478,534500,-0.001494489,0.000748923,0.055281343,0.039102409,0.005991243,2007-01,2007-Q1,633100,-0.155741589,2005-06
8/31/2018,65071,17501,PA,Lancaster,Lancaster,Akron,11479,191000,-0.000523286,0.000523834,0.05466593,0.034211366,0.008950379,2018-06,2018-Q2,191200,-0.001046025,2018-06
8/31/2018,76200,42044,KY,,Marshall,Gilbertsville,11480,126200,0,-0.007081039,-0.004731861,0.033114741,0.012530905,2018-01,2018-Q1,128300,-0.016367888,2017-05
8/31/2018,86977,65753,MO,Springfield,Christian,Sparta,11481,138000,-0.001447178,0.016200295,0.138613861,0.059019279,0.025481751,2018-07,2018-Q3,138200,-0.001447178,2018-07
8/31/2018,64513,16242,PA,Pittsburgh,Armstrong,Mahoning,11482,77700,0,-0.007662835,0,0.024364824,0.026398606,2018-04,2018-Q2,78800,-0.013959391,2017-06
8/31/2018,71810,32131,FL,Palatka,Putnam,East Palatka,11483,126700,0.003961965,0.005555556,0.098872507,0.058335043,-0.008715498,2006-10,2006-Q4,183800,-0.310663765,2005-04
8/31/2018,77625,45368,OH,Springfield,Clark,South Charleston,11484,131000,0.001529052,0.010802469,0.026645768,0.052927938,0.020616297,2018-08,2018-Q3,131000,0,2018-08
8/31/2018,63857,15045,PA,Pittsburgh,Allegheny,Glassport,11485,45300,0,0.038990826,0.121287129,0.035138587,0.004747179,2005-06,2005-Q2,50800,-0.108267717,2004-02
8/31/2018,71237,30621,GA,Athens-Clarke County,Oconee,North High Shoals,11486,317800,-0.002510986,-0.003761755,0.075829384,0.056844727,0.026175054,2018-06,2018-Q2,319100,-0.004073958,2018-05
8/31/2018,85220,61883,IL,Danville,Vermilion,Westville,11487,56900,0,0.007079646,0,0.006815552,0.000883008,2007-02,2007-Q1,62300,-0.086677368,2005-04
8/31/2018,67320,22580,VA,Richmond,Caroline,Woodford,11488,182600,-0.001640241,0.006060606,0.045220378,0.040861645,0.003863749,2006-09,2006-Q3,217700,-0.161231052,2005-02
8/31/2018,77543,45252,OH,Cincinnati,Hamilton,Harrison,11489,195700,-0.00254842,0.015041494,0.013464526,0.042672851,0.007173395,2006-07,2006-Q3,199500,-0.019047619,2006-02
8/31/2018,78818,47901,IN,Lafayette-West Lafayette,Tippecanoe,Lafayette,11490,142300,-0.000702247,0.000703235,0.027436823,0.044248972,0.015677335,2018-07,2018-Q3,142400,-0.000702247,2018-07
